1
Deck is attached!
stateEstimateZ.z,ctrltargetZ.z,stabilizer.thrust,debug.error,
253,299.0,42928.05078125,0.046250879764556885,
253,299.0,42928.05078125,0.046250879764556885,
253,299.0,42936.375,0.04625508189201355,
254,299.0,42936.375,0.04625508189201355,
254,299.0,42842.0390625,0.045657575130462646,
254,299.0,42842.0390625,0.045657575130462646,
254,299.0,42804.171875,0.04560244083404541,
253,299.0,42804.171875,0.04560244083404541,
253,299.0,42998.609375,0.04671293497085571,
253,299.0,42998.609375,0.04671293497085571,
253,299.0,43157.140625,0.04690730571746826,
253,299.0,43157.140625,0.04690730571746826,
253,299.0,43154.64453125,0.04622983932495117,
253,299.0,43154.64453125,0.04622983932495117,
253,299.0,43168.70703125,0.046380460262298584,
253,299.0,43168.70703125,0.046380460262298584,
252,299.0,43368.78515625,0.04766356945037842,
252,299.0,43368.78515625,0.04766356945037842,
251,299.0,43520.67578125,0.04801684617996216,
251,299.0,43520.67578125,0.04801684617996216,
250,299.0,43673.72265625,0.04839596152305603,
250,299.0,43673.72265625,0.04839596152305603,
250,299.0,43901.7890625,0.04956832528114319,
250,299.0,43901.7890625,0.04956832528114319,
249,299.0,44010.8359375,0.050034672021865845,
250,299.0,44010.8359375,0.050034672021865845,
250,299.0,43968.8671875,0.049850791692733765,
249,299.0,43968.8671875,0.049850791692733765,
249,299.0,43930.5078125,0.05015990138053894,
249,299.0,43930.5078125,0.05015990138053894,
249,299.0,43925.75,0.05072931945323944,
249,299.0,43925.75,0.05072931945323944,
249,299.0,43882.53125,0.05091683566570282,
248,299.0,43882.53125,0.05091683566570282,
248,299.0,43989.8359375,0.051944926381111145,
247,299.0,43989.8359375,0.051944926381111145,
247,299.0,44004.35546875,0.05211804807186127,
247,299.0,44004.35546875,0.05211804807186127,
247,299.0,43973.484375,0.052122026681900024,
247,299.0,43973.484375,0.052122026681900024,
247,299.0,43903.25390625,0.05215431749820709,
247,299.0,43903.25390625,0.05215431749820709,
247,299.0,43816.390625,0.05212128162384033,
247,299.0,43816.390625,0.05212128162384033,
247,299.0,43797.2421875,0.05244177579879761,
247,299.0,43797.2421875,0.05244177579879761,
247,299.0,43732.484375,0.052327901124954224,
247,299.0,43732.484375,0.052327901124954224,
247,299.0,43636.76171875,0.0520327091217041,
248,299.0,43636.76171875,0.0520327091217041,
248,299.0,43535.32421875,0.051796942949295044,
247,299.0,43535.32421875,0.051796942949295044,
247,299.0,43533.83203125,0.052119359374046326,
248,299.0,43533.83203125,0.052119359374046326,
248,299.0,43461.390625,0.051830098032951355,
248,299.0,43461.390625,0.051830098032951355,
248,299.0,43418.48828125,0.051726192235946655,
248,299.0,43418.48828125,0.051726192235946655,
248,299.0,43348.17578125,0.05140100419521332,
248,299.0,43348.17578125,0.05140100419521332,
251,299.0,43273.73046875,0.05104467272758484,
251,299.0,43273.73046875,0.05104467272758484,
251,299.0,42756.68359375,0.04821300506591797,
252,299.0,42756.68359375,0.04821300506591797,
251,299.0,42469.07421875,0.04752916097640991,
252,299.0,42469.07421875,0.04752916097640991,
252,299.0,42338.22265625,0.04750227928161621,
252,299.0,42338.22265625,0.04750227928161621,
253,299.0,42254.6015625,0.046864479780197144,
254,299.0,42254.6015625,0.046864479780197144,
254,299.0,42094.4140625,0.04551374912261963,
254,299.0,42094.4140625,0.04551374912261963,
255,299.0,41997.5390625,0.04485386610031128,
255,299.0,41997.5390625,0.04485386610031128,
255,299.0,41946.97265625,0.04444044828414917,
255,299.0,41946.97265625,0.04444044828414917,
256,299.0,41927.515625,0.04389852285385132,
256,299.0,41927.515625,0.04389852285385132,
255,299.0,42078.33984375,0.044150203466415405,
256,299.0,42078.33984375,0.044150203466415405,
256,299.0,42191.9140625,0.0438789427280426,
256,299.0,42191.9140625,0.0438789427280426,
255,299.0,42321.8203125,0.04372161626815796,
255,299.0,42321.8203125,0.04372161626815796,
255,299.0,42644.4375,0.044792622327804565,
255,299.0,42644.4375,0.044792622327804565,
254,299.0,42879.62109375,0.045005857944488525,
254,299.0,42879.62109375,0.045005857944488525,
254,299.0,43124.41015625,0.04535028338432312,
254,299.0,43124.41015625,0.04535028338432312,
254,299.0,43335.78125,0.04580843448638916,
253,299.0,43335.78125,0.04580843448638916,
253,299.0,43596.71875,0.04678574204444885,
252,299.0,43596.71875,0.04678574204444885,
252,299.0,43793.11328125,0.04742366075515747,
252,299.0,43793.11328125,0.04742366075515747,
252,299.0,43823.55078125,0.04729914665222168,
252,299.0,43823.55078125,0.04729914665222168,
252,299.0,43890.484375,0.04789692163467407,
251,299.0,43890.484375,0.04789692163467407,
250,299.0,44146.7109375,0.049625396728515625,
250,299.0,44146.7109375,0.049625396728515625,
249,299.0,44312.05078125,0.05033700168132782,
249,299.0,44312.05078125,0.05033700168132782,
248,299.0,44443.19921875,0.05101732909679413,
247,299.0,44443.19921875,0.05101732909679413,
247,299.0,44578.046875,0.052120208740234375,
247,299.0,44578.046875,0.052120208740234375,
249,299.0,44611.70703125,0.05271470546722412,
249,299.0,44611.70703125,0.05271470546722412,
249,299.0,44126.2109375,0.050502315163612366,
249,299.0,44126.2109375,0.050502315163612366,
249,299.0,43858.54296875,0.050592899322509766,
247,299.0,43858.54296875,0.050592899322509766,
247,299.0,43977.96875,0.05267499387264252,
247,299.0,43977.96875,0.05267499387264252,
247,299.0,43987.8828125,0.05278189480304718,
246,299.0,43987.8828125,0.05278189480304718,
246,299.0,44168.7890625,0.053807780146598816,
246,299.0,44168.7890625,0.053807780146598816,
246,299.0,44157.12109375,0.05385555326938629,
247,299.0,44157.12109375,0.05385555326938629,
247,299.0,43850.6953125,0.05252602696418762,
247,299.0,43850.6953125,0.05252602696418762,
247,299.0,43601.46875,0.05221310257911682,
247,299.0,43601.46875,0.05221310257911682,
250,299.0,43357.5,0.05180715024471283,
250,299.0,43357.5,0.05180715024471283,
251,299.0,42737.515625,0.048858463764190674,
251,299.0,42737.515625,0.048858463764190674,
250,299.0,42371.81640625,0.04800412058830261,
251,299.0,42371.81640625,0.04800412058830261,
251,299.0,42315.96875,0.04856592416763306,
251,299.0,42315.96875,0.04856592416763306,
252,299.0,42242.30078125,0.04780814051628113,
251,299.0,42242.30078125,0.04780814051628113,
252,299.0,42343.5703125,0.047823548316955566,
252,299.0,42343.5703125,0.047823548316955566,
252,299.0,42339.171875,0.04719728231430054,
253,299.0,42339.171875,0.04719728231430054,
253,299.0,42249.9140625,0.04620480537414551,
254,299.0,42249.9140625,0.04620480537414551,
254,299.0,42203.99609375,0.04564875364303589,
256,299.0,42203.99609375,0.04564875364303589,
256,299.0,41918.13671875,0.043635666370391846,
256,299.0,41918.13671875,0.043635666370391846,
256,299.0,41815.47265625,0.04305005073547363,
257,299.0,41815.47265625,0.04305005073547363,
257,299.0,41771.00390625,0.04256144165992737,
257,299.0,41771.00390625,0.04256144165992737,
258,299.0,41766.2734375,0.041886478662490845,
258,299.0,41766.2734375,0.041886478662490845,
254,299.0,41838.17578125,0.04158172011375427,
254,299.0,41838.17578125,0.04158172011375427,
254,299.0,42673.06640625,0.04552370309829712,
254,299.0,42673.06640625,0.04552370309829712,
254,299.0,43143.5703125,0.04595142602920532,
255,299.0,43143.5703125,0.04595142602920532,
255,299.0,43195.94921875,0.04447692632675171,
255,299.0,43195.94921875,0.04447692632675171,
255,299.0,43288.046875,0.044914841651916504,
254,299.0,43288.046875,0.044914841651916504,
254,299.0,43438.19921875,0.04582914710044861,
253,299.0,43438.19921875,0.04582914710044861,
253,299.0,43631.87109375,0.04648098349571228,
254,299.0,43631.87109375,0.04648098349571228,
254,299.0,43600.80859375,0.04589918255805969,
253,299.0,43600.80859375,0.04589918255805969,
253,299.0,43638.80078125,0.04644739627838135,
253,299.0,43638.80078125,0.04644739627838135,
253,299.0,43667.68359375,0.04700031876564026,
253,299.0,43667.68359375,0.04700031876564026,
252,299.0,43645.40234375,0.047033995389938354,
252,299.0,43645.40234375,0.047033995389938354,
250,299.0,43671.01953125,0.04749041795730591,
250,299.0,43671.01953125,0.04749041795730591,
250,299.0,43978.93359375,0.049611300230026245,
250,299.0,43978.93359375,0.049611300230026245,
249,299.0,44118.0390625,0.05017845332622528,
252,299.0,44118.0390625,0.05017845332622528,
251,299.0,43748.3046875,0.04806599020957947,
251,299.0,43748.3046875,0.04806599020957947,
251,299.0,43543.96875,0.04821056127548218,
252,299.0,43543.96875,0.04821056127548218,
252,299.0,43253.0,0.04770904779434204,
252,299.0,43253.0,0.04770904779434204,
252,299.0,43115.3828125,0.04765203595161438,
253,299.0,43115.3828125,0.04765203595161438,
253,299.0,42803.34765625,0.04635927081108093,
253,299.0,42803.34765625,0.04635927081108093,
253,299.0,42621.98828125,0.04604807496070862,
254,299.0,42621.98828125,0.04604807496070862,
252,299.0,42479.37890625,0.045709460973739624,
252,299.0,42479.37890625,0.045709460973739624,
252,299.0,42779.109375,0.04752147197723389,
252,299.0,42779.109375,0.04752147197723389,
251,299.0,42898.23046875,0.047412872314453125,
251,299.0,42898.23046875,0.047412872314453125,
251,299.0,43219.0703125,0.04857972264289856,
251,299.0,43219.0703125,0.04857972264289856,
251,299.0,43350.4921875,0.04866763949394226,
251,299.0,43350.4921875,0.04866763949394226,
251,299.0,43470.875,0.04892072081565857,
251,299.0,43470.875,0.04892072081565857,
250,299.0,43536.56640625,0.04908284544944763,
250,299.0,43536.56640625,0.04908284544944763,
250,299.0,43653.80078125,0.04964280128479004,
250,299.0,43653.80078125,0.04964280128479004,
250,299.0,43728.9453125,0.049880772829055786,
248,299.0,43728.9453125,0.049880772829055786,
248,299.0,44032.22265625,0.05146858096122742,
248,299.0,44032.22265625,0.05146858096122742,
248,299.0,44172.57421875,0.051850199699401855,
247,299.0,44172.57421875,0.051850199699401855,
247,299.0,44244.67578125,0.05218386650085449,
247,299.0,44244.67578125,0.05218386650085449,
247,299.0,44312.3671875,0.0528908371925354,
246,299.0,44312.3671875,0.0528908371925354,
246,299.0,44323.55078125,0.05319221317768097,
245,299.0,44323.55078125,0.05319221317768097,
245,299.0,44474.265625,0.05431179702281952,
245,299.0,44474.265625,0.05431179702281952,
245,299.0,44496.06640625,0.054572299122810364,
247,299.0,44496.06640625,0.054572299122810364,
247,299.0,43978.2734375,0.052015066146850586,
248,299.0,43978.2734375,0.052015066146850586,
248,299.0,43649.08203125,0.05175177752971649,
249,299.0,43649.08203125,0.05175177752971649,
249,299.0,43128.6484375,0.05020119249820709,
250,299.0,43128.6484375,0.05020119249820709,
250,299.0,42879.92578125,0.04987895488739014,
249,299.0,42879.92578125,0.04987895488739014,
249,299.0,42878.23046875,0.05040377378463745,
250,299.0,42878.23046875,0.05040377378463745,
250,299.0,42816.34765625,0.049845099449157715,
250,299.0,42816.34765625,0.049845099449157715,
251,299.0,42740.99609375,0.04925030469894409,
251,299.0,42740.99609375,0.04925030469894409,
251,299.0,42633.7578125,0.04866960644721985,
251,299.0,42633.7578125,0.04866960644721985,
252,299.0,42540.41796875,0.04808157682418823,
252,299.0,42540.41796875,0.04808157682418823,
253,299.0,42429.46484375,0.04718026518821716,
253,299.0,42429.46484375,0.04718026518821716,
253,299.0,42375.25390625,0.04663383960723877,
254,299.0,42375.25390625,0.04663383960723877,
254,299.0,42213.91796875,0.045499444007873535,
255,299.0,42213.91796875,0.045499444007873535,
255,299.0,42147.9140625,0.04498538374900818,
255,299.0,42147.9140625,0.04498538374900818,
255,299.0,42096.578125,0.04430651664733887,
256,299.0,42096.578125,0.04430651664733887,
256,299.0,42120.75390625,0.043926894664764404,
257,299.0,42120.75390625,0.043926894664764404,
258,299.0,41890.953125,0.042066216468811035,
258,299.0,41890.953125,0.042066216468811035,
258,300.0,41835.5,0.041687726974487305,
258,300.0,41835.5,0.041687726974487305,
257,300.0,41839.15234375,0.04141789674758911,
257,300.0,41839.15234375,0.04141789674758911,
257,300.0,42180.37109375,0.04258665442466736,
257,300.0,42180.37109375,0.04258665442466736,
257,300.0,42451.0078125,0.04273763298988342,
256,300.0,42451.0078125,0.04273763298988342,
256,300.0,42714.08203125,0.04308938980102539,
256,300.0,42714.08203125,0.04308938980102539,
256,300.0,42913.28125,0.043482571840286255,
254,300.0,42913.28125,0.043482571840286255,
254,300.0,43386.26171875,0.04551467299461365,
253,300.0,43386.26171875,0.04551467299461365,
253,300.0,43742.92578125,0.04633361101150513,
250,300.0,43742.92578125,0.04633361101150513,
249,300.0,44469.4765625,0.049449652433395386,
249,300.0,44469.4765625,0.049449652433395386,
248,300.0,44903.81640625,0.050695568323135376,
248,300.0,44903.81640625,0.050695568323135376,
247,300.0,45184.515625,0.05163237452507019,
247,300.0,45184.515625,0.05163237452507019,
246,300.0,45376.2109375,0.05288434028625488,
245,300.0,45376.2109375,0.05288434028625488,
248,300.0,45504.7578125,0.05408063530921936,
247,300.0,45504.7578125,0.05408063530921936,
247,300.0,45053.80078125,0.05210860073566437,
247,300.0,45053.80078125,0.05210860073566437,
246,299.0,44851.609375,0.05277574062347412,
246,299.0,44851.609375,0.05277574062347412,
246,299.0,44661.8828125,0.05335496366024017,
246,299.0,44661.8828125,0.05335496366024017,
246,299.0,44549.859375,0.05374985933303833,
246,299.0,44549.859375,0.05374985933303833,
246,299.0,44366.7421875,0.05361948907375336,
246,299.0,44366.7421875,0.05361948907375336,
246,299.0,44175.03515625,0.05363720655441284,
247,299.0,44175.03515625,0.05363720655441284,
247,299.0,43860.25,0.05291375517845154,
247,299.0,43860.25,0.05291375517845154,
247,299.0,43604.44921875,0.052581652998924255,
247,299.0,43604.44921875,0.052581652998924255,
246,299.0,43648.859375,0.053770512342453,
246,299.0,43648.859375,0.053770512342453,
246,299.0,43559.66015625,0.05338205397129059,
247,299.0,43559.66015625,0.05338205397129059,
246,299.0,43457.48828125,0.052910804748535156,
246,299.0,43457.48828125,0.052910804748535156,
246,299.0,43503.23828125,0.05350479483604431,
246,299.0,43503.23828125,0.05350479483604431,
247,299.0,43433.7421875,0.05304364860057831,
247,299.0,43433.7421875,0.05304364860057831,
248,299.0,43295.74609375,0.05220319330692291,
248,299.0,43295.74609375,0.05220319330692291,
248,299.0,43155.6640625,0.051637500524520874,
251,299.0,43155.6640625,0.051637500524520874,
251,299.0,42617.3203125,0.0487821102142334,
252,299.0,42617.3203125,0.0487821102142334,
252,299.0,42322.5703125,0.04792755842208862,
252,299.0,42322.5703125,0.04792755842208862,
252,299.0,42236.546875,0.047915101051330566,
252,299.0,42236.546875,0.047915101051330566,
253,299.0,42193.0078125,0.047189801931381226,
253,299.0,42193.0078125,0.047189801931381226,
253,299.0,42168.95703125,0.04632848501205444,
254,299.0,42168.95703125,0.04632848501205444,
254,299.0,42155.3125,0.04572227597236633,
254,299.0,42155.3125,0.04572227597236633,
253,299.0,42156.48046875,0.04520788788795471,
253,299.0,42156.48046875,0.04520788788795471,
253,299.0,42466.7109375,0.046266764402389526,
253,299.0,42466.7109375,0.046266764402389526,
254,299.0,42679.97265625,0.04615902900695801,
254,299.0,42679.97265625,0.04615902900695801,
254,299.0,42714.546875,0.04520639777183533,
254,299.0,42714.546875,0.04520639777183533,
254,299.0,42793.36328125,0.04520878195762634,
253,299.0,42793.36328125,0.04520878195762634,
253,299.0,43032.1875,0.046114444732666016,
253,299.0,43032.1875,0.046114444732666016,
253,299.0,43248.51171875,0.046445220708847046,
253,299.0,43248.51171875,0.046445220708847046,
253,299.0,43391.2890625,0.04649457335472107,
253,299.0,43391.2890625,0.04649457335472107,
252,299.0,43532.375,0.0469440221786499,
252,299.0,43532.375,0.0469440221786499,
252,299.0,43710.63671875,0.047696471214294434,
251,299.0,43710.63671875,0.047696471214294434,
251,299.0,43869.5859375,0.04828137159347534,
251,299.0,43869.5859375,0.04828137159347534,
250,299.0,44018.52734375,0.048901259899139404,
250,299.0,44018.52734375,0.048901259899139404,
250,299.0,44154.12890625,0.049524545669555664,
249,299.0,44154.12890625,0.049524545669555664,
250,299.0,44293.66796875,0.05026714503765106,
249,299.0,44293.66796875,0.05026714503765106,
249,299.0,44270.3046875,0.050212323665618896,
249,299.0,44270.3046875,0.050212323665618896,
248,299.0,44283.5234375,0.0507550984621048,
248,299.0,44283.5234375,0.0507550984621048,
248,299.0,44369.10546875,0.05172343552112579,
247,299.0,44369.10546875,0.05172343552112579,
247,299.0,44423.0859375,0.052229806780815125,
247,299.0,44423.0859375,0.052229806780815125,
247,299.0,44417.01171875,0.05247700214385986,
247,299.0,44417.01171875,0.05247700214385986,
247,299.0,44382.28125,0.052833378314971924,
245,299.0,44382.28125,0.052833378314971924,
244,299.0,44648.4921875,0.054876938462257385,
244,299.0,44648.4921875,0.054876938462257385,
244,299.0,44761.88671875,0.0553310364484787,
244,299.0,44761.88671875,0.0553310364484787,
244,299.0,44818.13671875,0.05568866431713104,
244,299.0,44818.13671875,0.05568866431713104,
244,299.0,44714.484375,0.05563312768936157,
244,299.0,44714.484375,0.05563312768936157,
241,299.0,44610.26171875,0.05579741299152374,
241,299.0,44610.26171875,0.05579741299152374,
241,299.0,44936.59375,0.058353111147880554,
241,299.0,44936.59375,0.058353111147880554,
241,299.0,45011.56640625,0.05858825147151947,
241,299.0,45011.56640625,0.05858825147151947,
241,299.0,45052.12890625,0.05888350307941437,
241,299.0,45052.12890625,0.05888350307941437,
241,299.0,44954.96875,0.05892282724380493,
243,299.0,44954.96875,0.05892282724380493,
244,299.0,44306.9375,0.05610479414463043,
244,299.0,44306.9375,0.05610479414463043,
244,299.0,43873.9453125,0.055523499846458435,
245,299.0,43873.9453125,0.055523499846458435,
245,299.0,43494.328125,0.05490301549434662,
245,299.0,43494.328125,0.05490301549434662,
246,299.0,43220.14453125,0.054080262780189514,
246,299.0,43220.14453125,0.054080262780189514,
249,299.0,42981.6484375,0.05316092073917389,
249,299.0,42981.6484375,0.05316092073917389,
250,299.0,42375.29296875,0.05012211203575134,
251,299.0,42375.29296875,0.05012211203575134,
250,299.0,41975.55078125,0.0488278865814209,
250,299.0,41975.55078125,0.0488278865814209,
251,299.0,41986.43359375,0.049380093812942505,
251,299.0,41986.43359375,0.049380093812942505,
252,299.0,41958.78515625,0.04834061861038208,
253,299.0,41958.78515625,0.04834061861038208,
253,299.0,41813.18359375,0.04651424288749695,
254,299.0,41813.18359375,0.04651424288749695,
254,299.0,41701.76171875,0.0455089807510376,
255,299.0,41701.76171875,0.0455089807510376,
256,299.0,41539.42578125,0.04414093494415283,
256,299.0,41539.42578125,0.04414093494415283,
256,299.0,41521.75390625,0.04334321618080139,
258,299.0,41521.75390625,0.04334321618080139,
258,299.0,41448.7734375,0.041944414377212524,
258,299.0,41448.7734375,0.041944414377212524,
258,299.0,41496.60546875,0.041366398334503174,
259,299.0,41496.60546875,0.041366398334503174,
257,299.0,41591.2421875,0.040959715843200684,
257,299.0,41591.2421875,0.040959715843200684,
257,299.0,42103.2578125,0.042704224586486816,
257,299.0,42103.2578125,0.042704224586486816,
255,299.0,42480.80859375,0.042917340993881226,
255,299.0,42480.80859375,0.042917340993881226,
254,299.0,43111.5625,0.04473233222961426,
254,299.0,43111.5625,0.04473233222961426,
254,299.0,43544.92578125,0.04548770189285278,
256,299.0,43544.92578125,0.04548770189285278,
255,299.0,43436.66796875,0.04367819428443909,
255,299.0,43436.66796875,0.04367819428443909,
255,299.0,43513.05859375,0.044382303953170776,
256,299.0,43513.05859375,0.044382303953170776,
255,299.0,43379.375,0.04392427206039429,
255,299.0,43379.375,0.04392427206039429,
255,299.0,43457.3046875,0.044605642557144165,
252,299.0,43457.3046875,0.044605642557144165,
252,299.0,43962.71875,0.04743164777755737,
251,299.0,43962.71875,0.04743164777755737,
251,299.0,44303.1484375,0.04844945669174194,
250,299.0,44303.1484375,0.04844945669174194,
251,299.0,44583.22265625,0.04946830868721008,
250,299.0,44583.22265625,0.04946830868721008,
250,299.0,44541.98046875,0.04930412769317627,
249,299.0,44541.98046875,0.04930412769317627,
249,299.0,44575.9296875,0.05018647015094757,
248,299.0,44575.9296875,0.05018647015094757,
248,299.0,44640.01171875,0.05120849609375,
248,299.0,44640.01171875,0.05120849609375,
247,299.0,44689.359375,0.051973313093185425,
246,299.0,44689.359375,0.051973313093185425,
246,299.0,44849.53125,0.05342674255371094,
245,299.0,44849.53125,0.05342674255371094,
245,299.0,44892.390625,0.05408884584903717,
245,299.0,44892.390625,0.05408884584903717,
245,299.0,44848.9375,0.05446752905845642,
245,299.0,44848.9375,0.05446752905845642,
244,299.0,44762.296875,0.05487348139286041,
245,299.0,44762.296875,0.05487348139286041,
245,299.0,44478.2109375,0.05419053137302399,
245,299.0,44478.2109375,0.05419053137302399,
245,299.0,44266.62890625,0.054214030504226685,
245,299.0,44051.08203125,0.05409160256385803,
245,299.0,44051.08203125,0.05409160256385803,
245,299.0,44021.61328125,0.054777517914772034,
245,299.0,44021.61328125,0.054777517914772034,
245,299.0,43905.53125,0.054517388343811035,
246,299.0,43905.53125,0.054517388343811035,
246,299.0,43651.703125,0.05344878137111664,
246,299.0,43651.703125,0.05344878137111664,
247,299.0,43423.7734375,0.05289630591869354,
247,299.0,43423.7734375,0.05289630591869354,
247,299.0,43147.63671875,0.052001968026161194,
248,299.0,43147.63671875,0.052001968026161194,
248,299.0,42944.46875,0.05130840837955475,
249,299.0,42944.46875,0.05130840837955475,
246,299.0,43276.765625,0.05337049067020416,
246,299.0,43276.765625,0.05337049067020416,
247,299.0,43385.23046875,0.05297623574733734,
247,299.0,43385.23046875,0.05297623574733734,
248,299.0,43323.48828125,0.0517934113740921,
248,299.0,43323.48828125,0.0517934113740921,
248,299.0,43229.38671875,0.0513283908367157,
248,299.0,43229.38671875,0.0513283908367157,
249,299.0,43119.875,0.05087287724018097,
248,299.0,43119.875,0.05087287724018097,
248,299.0,43164.9296875,0.05102355778217316,
249,299.0,43164.9296875,0.05102355778217316,
249,299.0,43185.3125,0.05069392919540405,
250,299.0,43185.3125,0.05069392919540405,
250,299.0,43046.91796875,0.04954984784126282,
250,299.0,43046.91796875,0.04954984784126282,
250,299.0,42958.30078125,0.04915168881416321,
251,299.0,42958.30078125,0.04915168881416321,
251,299.0,42815.62109375,0.048333317041397095,
251,299.0,42815.62109375,0.048333317041397095,
252,299.0,42788.53515625,0.047994256019592285,
252,299.0,42788.53515625,0.047994256019592285,
252,299.0,42723.25390625,0.04730367660522461,
252,299.0,42723.25390625,0.04730367660522461,
252,299.0,42711.1953125,0.047016412019729614,
253,299.0,42711.1953125,0.047016412019729614,
251,299.0,42974.79296875,0.04819616675376892,
251,299.0,42974.79296875,0.04819616675376892,
251,299.0,43140.01953125,0.04820138216018677,
251,299.0,43140.01953125,0.04820138216018677,
251,299.0,43290.56640625,0.0482669472694397,
252,299.0,43290.56640625,0.0482669472694397,
252,299.0,43194.98828125,0.04726207256317139,
252,299.0,43194.98828125,0.04726207256317139,
252,299.0,43205.13671875,0.04734259843826294,
254,299.0,43205.13671875,0.04734259843826294,
254,299.0,42938.93359375,0.0458226203918457,
254,299.0,42938.93359375,0.0458226203918457,
254,299.0,42867.65625,0.04578673839569092,
251,299.0,42867.65625,0.04578673839569092,
251,299.0,43387.4453125,0.048812806606292725,
250,299.0,43387.4453125,0.048812806606292725,
250,299.0,43712.2265625,0.04926082491874695,
250,299.0,43712.2265625,0.04926082491874695,
249,299.0,44111.953125,0.05042088031768799,
249,299.0,44111.953125,0.05042088031768799,
249,299.0,44288.61328125,0.050988346338272095,
248,299.0,44288.61328125,0.050988346338272095,
247,299.0,44609.0859375,0.05278536677360535,
246,299.0,44609.0859375,0.05278536677360535,
246,299.0,44771.49609375,0.053473636507987976,
246,299.0,44771.49609375,0.053473636507987976,
245,299.0,44890.6796875,0.05413441359996796,
248,299.0,44890.6796875,0.05413441359996796,
248,299.0,44389.4765625,0.051636770367622375,
248,299.0,44389.4765625,0.051636770367622375,
248,299.0,44139.921875,0.051814332604408264,
247,299.0,44139.921875,0.051814332604408264,
247,299.0,44014.73828125,0.05247431993484497,
247,299.0,44014.73828125,0.05247431993484497,
247,299.0,43933.52734375,0.05252102017402649,
247,299.0,43933.52734375,0.05252102017402649,
248,299.0,43662.94140625,0.051285579800605774,
248,299.0,43662.94140625,0.051285579800605774,
248,299.0,43489.4609375,0.05106149613857269,
249,299.0,43489.4609375,0.05106149613857269,
249,299.0,43247.765625,0.05035308003425598,
249,299.0,43247.765625,0.05035308003425598,
250,299.0,43092.046875,0.04996725916862488,
250,299.0,43092.046875,0.04996725916862488,
249,299.0,43088.66015625,0.05020618438720703,
249,299.0,43088.66015625,0.05020618438720703,
250,299.0,43059.8203125,0.04986003041267395,
250,299.0,43059.8203125,0.04986003041267395,
250,299.0,43036.19140625,0.04951402544975281,
249,299.0,43036.19140625,0.04951402544975281,
250,299.0,43120.00390625,0.049893707036972046,
250,299.0,43120.00390625,0.049893707036972046,
250,299.0,43142.4609375,0.049656838178634644,
251,299.0,43142.4609375,0.049656838178634644,
251,299.0,43049.0703125,0.04868876934051514,
251,299.0,43049.0703125,0.04868876934051514,
251,299.0,43043.62109375,0.048493266105651855,
251,299.0,43043.62109375,0.048493266105651855,
253,299.0,42766.26171875,0.04671803116798401,
253,299.0,42766.26171875,0.04671803116798401,
253,299.0,42660.18359375,0.04640454053878784,
253,299.0,42660.18359375,0.04640454053878784,
253,299.0,42732.6015625,0.04693374037742615,
253,299.0,42732.6015625,0.04693374037742615,
253,299.0,42812.40625,0.04681706428527832,
253,299.0,42812.40625,0.04681706428527832,
253,299.0,42934.28515625,0.046868979930877686,
253,299.0,42934.28515625,0.046868979930877686,
253,299.0,43019.984375,0.046881288290023804,
253,299.0,43019.984375,0.046881288290023804,
253,299.0,43095.9140625,0.04694509506225586,
252,299.0,43095.9140625,0.04694509506225586,
251,299.0,43355.68359375,0.04807955026626587,
251,299.0,43355.68359375,0.04807955026626587,
251,299.0,43530.62109375,0.04838857054710388,
252,299.0,43530.62109375,0.04838857054710388,
251,299.0,43573.91015625,0.04808613657951355,
251,299.0,43573.91015625,0.04808613657951355,
251,299.0,43640.6953125,0.04841279983520508,
251,299.0,43640.6953125,0.04841279983520508,
251,299.0,43739.53515625,0.04897034168243408,
250,299.0,43739.53515625,0.04897034168243408,
250,299.0,43830.1484375,0.049362897872924805,
250,299.0,43830.1484375,0.049362897872924805,
250,299.0,43852.6640625,0.049487143754959106,
250,299.0,43852.6640625,0.049487143754959106,
250,299.0,43846.203125,0.04968175292015076,
250,299.0,43846.203125,0.04968175292015076,
251,299.0,43618.7109375,0.04870828986167908,
251,299.0,43618.7109375,0.04870828986167908,
251,299.0,43505.546875,0.04881638288497925,
251,299.0,43505.546875,0.04881638288497925,
251,299.0,43407.265625,0.04886797070503235,
251,299.0,43407.265625,0.04886797070503235,
251,299.0,43372.12890625,0.04895278811454773,
251,299.0,43372.12890625,0.04895278811454773,
251,299.0,43349.3359375,0.04895088076591492,
253,299.0,43349.3359375,0.04895088076591492,
253,299.0,42907.6328125,0.0465434193611145,
253,299.0,42907.6328125,0.0465434193611145,
253,299.0,42691.328125,0.04623448848724365,
253,299.0,42691.328125,0.04623448848724365,
253,299.0,42587.390625,0.0463310182094574,
253,299.0,42587.390625,0.0463310182094574,
253,299.0,42546.41796875,0.04604429006576538,
254,299.0,42546.41796875,0.04604429006576538,
252,299.0,42883.6875,0.04763481020927429,
252,299.0,42883.6875,0.04763481020927429,
252,299.0,43060.796875,0.0476510226726532,
252,299.0,43060.796875,0.0476510226726532,
252,299.0,43159.42578125,0.047396183013916016,
252,299.0,43159.42578125,0.047396183013916016,
252,299.0,43215.8203125,0.047474414110183716,
252,299.0,43215.8203125,0.047474414110183716,
251,299.0,43250.265625,0.047589242458343506,
251,299.0,43250.265625,0.047589242458343506,
251,299.0,43418.8671875,0.04841768741607666,
251,299.0,43418.8671875,0.04841768741607666,
251,299.0,43529.8046875,0.048661112785339355,
